"","dtpv","date","time","district","kts","kuch","fatal","injury","driving_mode","latitude","longitude","road_cat","road_cond","weather_cond"
"3128","passenger_fall",2019-07-09,2020-06-01 19:37:00,"frunz",1,2,0,1,"open",30.379804,59.871795,"local","dry","clouds"
"3129","pedestrian_hit",2019-07-09,2020-06-01 21:55:00,"center",1,2,0,1,"part_closed",30.354903,59.935941,"local","wet","unknown"
"3130","collision",2019-07-10,2020-06-01 00:45:00,"nevski",2,3,0,1,"open",30.449917,59.877793,"local","unknown","unknown"
"3131","collision",2019-07-10,2020-06-01 01:30:00,"frunz",2,3,0,1,"part_closed",30.376532,59.874918,"local","unknown","clouds"
"3132","pedestrian_hit",2019-07-10,2020-06-01 07:00:00,"kirov",1,2,0,1,"open",30.221983,59.852112,"local","unknown","unknown"
"3133","collision",2019-07-10,2020-06-01 08:45:00,"petrograd",2,2,0,1,"part_closed",30.323768,59.953313,"local","dry","clouds"
"3134","collision",2019-07-10,2020-06-01 11:35:00,"primorsk",3,2,0,1,"open",30.2997,59.9972,"local","unknown","clear"
"3135","hit_run",2019-07-10,2020-06-01 13:30:00,"pushkin",3,3,1,0,"part_closed",30.393097,59.757238,"local","dry","clouds"
"3136","bicycle_hit",2019-07-10,2020-06-01 17:20:00,"nevski",2,2,0,2,"part_closed",30.451334,59.88265,"local","dry","clear"
"3137","obstacle_hit",2019-07-10,2020-06-01 17:38:00,"vyborg",2,3,0,1,"open",30.13936,60.065611,"private","unknown","clear"
"3138","collision",2019-07-10,2020-06-01 19:20:00,"frunz",2,4,0,3,"open",30.355922,59.874003,"local","dry","clear"
"3139","collision",2019-07-10,2020-06-01 19:32:00,"center",2,2,0,1,"part_closed",30.36267,59.93371,"local","unknown","clear"
"3140","bicycle_hit",2019-07-10,2020-06-01 21:40:00,"nevski",2,2,0,1,"open",30.492929,59.840864,"not_specified","dry","clouds"
"3141","bicycle_hit",2019-07-10,2020-06-01 22:00:00,"admiral",2,2,0,1,"open",30.303855,59.918005,"local","dry","clear"
"3142","collision",2019-07-11,2020-06-01 00:27:00,"vyborg",2,3,0,2,"part_closed",30.336685,59.980908,"local","unknown","clear"
"3143","collision",2019-07-11,2020-06-01 07:00:00,"kalin",2,2,0,1,"part_closed",30.405178,60.047752,"local","dry","clear"
"3144","collision",2019-07-11,2020-06-01 07:10:00,"kirov",2,2,0,1,"open",30.246488,59.868741,"local","dry","clear"
"3145","collision",2019-07-11,2020-06-01 07:55:00,"mosk",2,2,0,1,"open",30.314455,59.857295,"local","dry","clear"
"3146","collision",2019-07-11,2020-06-01 11:20:00,"frunz",2,2,0,1,"open",30.362488,59.913574,"local","dry","clear"
"3147","collision",2019-07-11,2020-06-01 11:40:00,"kalin",3,3,0,1,"part_closed",30.364054,59.996717,"local","unknown","unknown"
"3148","collision",2019-07-11,2020-06-01 12:07:00,"krasnosel",2,3,0,1,"open",30.146538,59.833878,"local","dry","clouds"
"3149","other",2019-07-11,2020-06-01 12:45:00,"mosk",1,2,0,1,"open",30.36031,59.822106,"local","dry","clear"
"3150","pedestrian_hit",2019-07-11,2020-06-01 15:15:00,"kalin",1,2,0,1,"open",30.393999,60.006405,"not_specified","dry","clear"
"3151","collision",2019-07-11,2020-06-01 15:20:00,"vyborg",2,3,0,2,"part_closed",30.226865,60.052856,"local","unknown","clear"
"3152","collision",2019-07-11,2020-06-01 17:00:00,"kalin",3,2,0,1,"part_closed",30.402217,60.038585,"not_specified","dry","clear"
"3153","passenger_fall",2019-07-11,2020-06-01 17:10:00,"krasnosel",1,2,0,1,"open",30.211211,59.854234,"local","dry","clear"
"3154","bicycle_hit",2019-07-11,2020-06-01 17:30:00,"petrograd",2,2,0,1,"part_closed",30.289532,59.952061,"local","dry","clear"
"3155","bicycle_hit",2019-07-11,2020-06-01 18:20:00,"nevski",2,2,0,1,"open",30.417709,59.906135,"local","dry","clear"
"3156","collision",2019-07-11,2020-06-01 19:10:00,"mosk",2,2,0,1,"open",30.360718,59.853502,"local","dry","clear"
"3157","collision",2019-07-11,2020-06-01 19:15:00,"kronshtadt",2,3,0,2,"open",29.788184,59.992709,"local","dry","clear"
"3158","collision",2019-07-11,2020-06-01 20:30:00,"kalin",2,2,0,1,"part_closed",30.395275,60.025075,"local","unknown","unknown"
"3159","collision",2019-07-12,2020-06-01 09:50:00,"kirov",2,2,0,1,"part_closed",30.261583,59.880297,"local","dry","clear"
"3160","collision",2019-07-12,2020-06-01 10:40:00,"mosk",2,4,0,3,"part_closed",30.33705,59.864411,"local","dry","clear"
"3161","collision",2019-07-12,2020-06-01 10:50:00,"vyborg",2,3,0,1,"part_closed",30.320549,60.021215,"local","unknown","clear"
"3162","collision",2019-07-12,2020-06-01 11:18:00,"frunz",5,6,0,2,"part_closed",30.380448,59.856411,"local","dry","clear"
"3163","collision",2019-07-12,2020-06-01 11:45:00,"vasil",5,6,0,1,"open",30.253193,59.952437,"local","dry","clear"
"3164","collision",2019-07-12,2020-06-01 12:05:00,"mosk",3,3,0,1,"open",30.324562,59.800537,"local","dry","clear"
"3165","passenger_fall",2019-07-12,2020-06-01 12:10:00,"frunz",1,2,0,1,"part_closed",30.389246,59.82854,"local","dry","clouds"
"3166","pedestrian_hit",2019-07-12,2020-06-01 13:07:00,"admiral",1,2,0,1,"open",30.317502,59.923883,"local","dry","clear"
"3167","pedestrian_hit",2019-07-12,2020-06-01 14:45:00,"vyborg",1,2,0,1,"part_closed",30.340998,59.999362,"not_specified","dry","clouds"
"3168","collision",2019-07-12,2020-06-01 18:10:00,"petrodvorts",4,3,0,1,"part_closed",30.0708,59.8517,"local","wet","clouds"
"3169","bicycle_hit",2019-07-12,2020-06-01 18:20:00,"primorsk",2,2,0,1,"open",30.261723,59.988497,"local","wet","clouds"
"3170","collision",2019-07-12,2020-06-01 19:00:00,"kalin",3,3,0,1,"open",30.371103,59.989167,"local","unknown","clear"
"3171","collision",2019-07-12,2020-06-01 20:00:00,"kurort",2,3,0,1,"open",30.065203,60.128651,"private","dry","clear"
"3172","pedestrian_hit",2019-07-12,2020-06-01 20:10:00,"krasnogvard",1,2,0,1,"open",30.410424,59.954543,"local","unknown","unknown"
"3173","collision",2019-07-12,2020-06-01 20:40:00,"frunz",2,2,0,1,"open",30.344367,59.90621,"local","wet","rain"
"3174","collision",2019-07-13,2020-06-01 00:50:00,"krasnosel",2,2,0,1,"part_closed",30.147064,59.846841,"local","wet","clouds"
"3175","collision",2019-07-13,2020-06-01 02:10:00,"kurort",2,3,1,2,"part_closed",30.160625,60.124156,"local","unknown","clouds"
"3176","obstacle_hit",2019-07-13,2020-06-01 07:40:00,"krasnogvard",1,1,0,1,"part_closed",30.436635,59.991148,"local","wet","clouds"
"3177","collision",2019-07-13,2020-06-01 11:30:00,"kirov",2,2,0,2,"open",30.240351,59.838983,"local","dry","clear"
"3178","pedestrian_hit",2019-07-13,2020-06-01 12:53:00,"center",1,2,0,1,"part_closed",30.366114,59.930404,"local","dry","clear"
"3179","collision",2019-07-13,2020-06-01 14:00:00,"mosk",5,6,1,1,"part_closed",30.302482,59.889594,"local","dry","clear"
"3180","collision",2019-07-13,2020-06-01 14:25:00,"nevski",2,3,0,1,"part_closed",30.437107,59.873184,"local","dry","clear"
"3181","passenger_fall",2019-07-13,2020-06-01 15:38:00,"krasnogvard",1,2,0,1,"part_closed",30.415113,59.952824,"local","unknown","unknown"
"3182","pedestrian_hit",2019-07-13,2020-06-01 18:15:00,"kalin",1,2,0,1,"part_closed",30.402625,60.044661,"local","unknown","clear"
"3183","collision",2019-07-13,2020-06-01 19:35:00,"admiral",2,2,0,1,"part_closed",30.29142,59.932307,"local","dry","clear"
"3184","collision",2019-07-13,2020-06-01 19:40:00,"kalin",2,3,2,0,"part_closed",30.381832,59.966198,"local","unknown","clear"
"3185","collision",2019-07-13,2020-06-01 20:00:00,"vyborg",2,2,0,1,"part_closed",30.226876,60.052851,"local","dry","clouds"
"3186","pedestrian_hit",2019-07-13,2020-06-01 20:56:00,"primorsk",1,2,0,1,"open",30.276904,60.05894,"not_specified","dry","clear"
"3187","collision",2019-07-13,2020-06-01 22:55:00,"kurort",2,3,0,2,"part_closed",30.160561,60.124205,"local","unknown","clouds"
"3188","pedestrian_hit",2019-07-13,2020-06-01 23:20:00,"vyborg",1,2,0,1,"open",30.352789,59.958067,"local","unknown","unknown"
"3189","collision",2019-07-13,2020-06-01 23:25:00,"krasnogvard",3,3,0,1,"part_closed",30.452675,59.989189,"local","dry","clear"
"3190","bicycle_hit",2019-07-14,2020-06-01 01:20:00,"krasnosel",2,2,0,1,"open",30.1766,59.833026,"local","wet","clouds"
"3191","pedestrian_hit",2019-07-14,2020-06-01 02:05:00,"center",1,2,0,1,"part_closed",30.380319,59.930495,"local","unknown","clouds"
"3192","collision",2019-07-14,2020-06-01 02:05:00,"krasnosel",2,2,0,1,"part_closed",30.144424,59.802987,"federal","wet","clear"
"3193","collision",2019-07-14,2020-06-01 07:35:00,"krasnogvard",2,3,0,1,"part_closed",30.401101,59.926216,"local","dry","clear"
"3194","bicycle_hit",2019-07-14,2020-06-01 10:50:00,"vasil",2,2,0,1,"open",30.243977,59.953802,"local","dry","clear"
"3195","pedestrian_hit",2019-07-14,2020-06-01 12:45:00,"vyborg",1,2,0,1,"part_closed",30.377744,60.048571,"local","unknown","clouds"
"3196","collision",2019-07-14,2020-06-01 13:46:00,"kirov",2,3,0,1,"part_closed",30.262291,59.874008,"local","dry","clear"
"3197","bicycle_hit",2019-07-14,2020-06-01 14:00:00,"vyborg",2,2,0,1,"part_closed",30.360235,60.037433,"local","dry","clouds"
"3198","collision",2019-07-14,2020-06-01 16:25:00,"mosk",2,3,0,1,"open",30.340483,59.900265,"local","dry","clear"
"3199","collision",2019-07-14,2020-06-01 16:45:00,"kirov",2,3,0,1,"open",30.258,59.872969,"local","dry","clear"
"3200","passenger_fall",2019-07-14,2020-06-01 16:50:00,"krasnosel",1,2,0,1,"open",30.134125,59.780855,"local","dry","clear"
"3201","collision",2019-07-14,2020-06-01 17:50:00,"kurort",3,6,0,4,"part_closed",29.606309,60.19718,"local","dry","clouds"
"3202","collision",2019-07-14,2020-06-01 18:40:00,"frunz",2,3,0,1,"part_closed",30.450068,59.836514,"federal","dry","clouds"
"3203","obstacle_hit",2019-07-14,2020-06-01 19:00:00,"krasnosel",1,3,0,3,"open",30.10476,59.729046,"local","dry","clear"
"3204","collision",2019-07-14,2020-06-01 20:40:00,"nevski",2,4,0,2,"part_closed",30.472298,59.9257,"local","dry","clouds"
"3205","collision",2019-07-14,2020-06-01 20:40:00,"petrodvorts",2,3,0,2,"open",29.920921,59.860969,"local","dry","clear"
"3206","pedestrian_hit",2019-07-14,2020-06-01 23:45:00,"mosk",2,4,0,3,"part_closed",30.361308,59.815121,"federal","dry","clouds"
"3207","pedestrian_hit",2019-07-15,2020-06-01 07:15:00,"nevski",1,2,0,1,"open",30.500751,59.841204,"local","dry","clear"
"3208","pedestrian_hit",2019-07-15,2020-06-01 09:30:00,"vyborg",1,2,0,1,"open",30.352124,59.957191,"local","dry","clear"
"3209","passenger_fall",2019-07-15,2020-06-01 09:30:00,"primorsk",1,2,0,1,"open",30.10977,59.997248,"local","unknown","clear"
"3210","pedestrian_hit",2019-07-15,2020-06-01 09:50:00,"center",1,2,0,1,"part_closed",30.333821,59.947236,"local","unknown","clear"
"3211","obstacle_hit",2019-07-15,2020-06-01 12:40:00,"kalin",1,3,1,2,"open",30.394857,60.010057,"local","unknown","clear"
"3212","pedestrian_hit",2019-07-15,2020-06-01 13:00:00,"primorsk",1,2,0,1,"open",30.2542,59.9892,"not_specified","dry","clear"
"3213","collision",2019-07-15,2020-06-01 14:52:00,"frunz",4,5,0,1,"open",30.422248,59.86824,"local","dry","clear"
"3214","passenger_fall",2019-07-15,2020-06-01 17:07:00,"center",1,2,0,1,"open",30.338638,59.933748,"local","dry","clear"
"3215","pedestrian_hit",2019-07-15,2020-06-01 17:20:00,"primorsk",1,3,0,2,"open",30.2583,60.0061,"local","dry","clear"
"3216","pedestrian_hit",2019-07-15,2020-06-01 17:45:00,"primorsk",1,2,0,1,"part_closed",30.316386,60.000644,"local","dry","clear"
"3217","collision",2019-07-15,2020-06-01 17:50:00,"krasnogvard",3,5,0,2,"part_closed",30.467985,59.9393,"local","dry","clear"
"3218","collision",2019-07-15,2020-06-01 18:20:00,"petrodvorts",2,3,0,2,"part_closed",29.893348,59.878601,"local","dry","clear"
"3219","collision",2019-07-15,2020-06-01 18:30:00,"vyborg",2,2,0,1,"open",30.34456,59.977956,"local","dry","clear"
"3220","collision",2019-07-15,2020-06-01 20:03:00,"krasnogvard",3,4,0,2,"part_closed",30.47586,59.936709,"local","dry","clear"
"3221","passenger_fall",2019-07-15,2020-06-01 20:10:00,"nevski",1,2,0,1,"open",30.484936,59.842853,"local","dry","clear"
"3222","collision",2019-07-15,2020-06-01 20:20:00,"krasnosel",2,3,0,1,"open",30.194142,59.850355,"local","dry","clear"
"3223","obstacle_hit",2019-07-15,2020-06-01 20:35:00,"pushkin",1,1,0,1,"part_closed",30.289907,59.725211,"local","dry","clear"
"3224","bicycle_hit",2019-07-15,2020-06-01 20:40:00,"kolpino",2,2,0,1,"part_closed",30.579232,59.753028,"local","dry","clear"
"3225","collision",2019-07-15,2020-06-01 21:15:00,"kalin",2,2,0,1,"part_closed",30.431957,60.030638,"local","unknown","unknown"
"3226","bicycle_hit",2019-07-15,2020-06-01 22:00:00,"kolpino",2,2,0,1,"part_closed",30.445332,59.829459,"local","dry","clear"
"3227","collision",2019-07-15,2020-06-01 23:00:00,"kirov",2,3,0,2,"open",30.278792,59.877874,"local","dry","clear"
"3228","hit_run",2019-07-15,2020-06-01 23:45:00,"vyborg",3,2,1,1,"closed",30.380212,60.071131,"local","unknown","clear"
"3229","obstacle_hit",2019-07-16,2020-06-01 01:20:00,"krasnogvard",1,2,0,2,"part_closed",30.454316,59.939386,"local","wet","clouds"
"3230","pedestrian_hit",2019-07-16,2020-06-01 08:45:00,"vyborg",1,2,0,1,"part_closed",30.368528,60.039801,"local","unknown","clear"
"3231","collision",2019-07-16,2020-06-01 09:15:00,"kirov",2,2,0,1,"open",30.259802,59.851788,"local","dry","clear"
"3232","pedestrian_hit",2019-07-16,2020-06-01 11:00:00,"krasnogvard",1,2,0,1,"part_closed",30.497435,59.953517,"local","unknown","unknown"
"3233","pedestrian_hit",2019-07-16,2020-06-01 12:40:00,"mosk",1,2,0,1,"open",30.340129,59.852715,"local","dry","clear"
"3234","bicycle_hit",2019-07-16,2020-06-01 13:40:00,"kalin",2,2,0,1,"part_closed",30.36458,59.985373,"local","dry","clear"
"3235","collision",2019-07-16,2020-06-01 14:20:00,"vasil",3,6,0,4,"open",30.245168,59.955569,"local","dry","clear"
"3236","pedestrian_hit",2019-07-16,2020-06-01 16:37:00,"vyborg",1,2,0,1,"part_closed",30.340623,60.066677,"local","unknown","clear"
"3237","collision",2019-07-16,2020-06-01 17:00:00,"nevski",2,2,0,1,"open",30.392346,59.906253,"local","dry","clear"
"3238","immediate_hit",2019-07-16,2020-06-01 18:23:00,"petrograd",2,3,0,1,"part_closed",30.312234,59.964141,"local","dry","clear"
"3239","collision",2019-07-16,2020-06-01 18:35:00,"krasnosel",2,3,0,1,"part_closed",30.130091,59.777377,"local","dry","clouds"
"3240","hit_run",2019-07-16,2020-06-01 19:20:00,"kirov",2,2,0,1,"open",30.267699,59.885508,"local","dry","clear"
"3241","pedestrian_hit",2019-07-16,2020-06-01 20:10:00,"mosk",1,2,0,1,"part_closed",30.357199,59.863145,"local","dry","clouds"
"3242","other",2019-07-16,2020-06-01 22:38:00,"petrograd",2,2,0,1,"open",30.301409,59.977575,"local","dry","clear"
"3243","collision",2019-07-17,2020-06-01 00:00:00,"vyborg",3,2,0,1,"part_closed",30.363818,60.054886,"local","unknown","unknown"
"3244","bicycle_hit",2019-07-17,2020-06-01 08:55:00,"center",2,2,0,1,"part_closed",30.348347,59.939509,"local","unknown","unknown"
"3245","passenger_fall",2019-07-17,2020-06-01 09:00:00,"kalin",1,2,0,1,"part_closed",30.380963,60.01639,"local","unknown","unknown"
"3246","collision",2019-07-17,2020-06-01 09:00:00,"vyborg",2,2,0,2,"part_closed",30.319465,60.02382,"local","unknown","unknown"
"3247","collision",2019-07-17,2020-06-01 11:50:00,"krasnosel",2,2,0,1,"open",30.140229,59.838169,"local","dry","clouds"
"3248","passenger_fall",2019-07-17,2020-06-01 14:00:00,"petrodvorts",1,2,0,1,"open",29.814599,59.900114,"local","dry","clouds"
"3249","passenger_fall",2019-07-17,2020-06-01 16:10:00,"primorsk",1,2,0,1,"open",30.278481,59.998589,"local","wet","clouds"
"3250","collision",2019-07-17,2020-06-01 18:10:00,"kirov",2,2,0,1,"part_closed",30.271325,59.869705,"local","dry","clear"
"3251","collision",2019-07-17,2020-06-01 18:47:00,"kalin",2,2,0,1,"part_closed",30.422945,60.006737,"local","unknown","unknown"
"3252","pedestrian_hit",2019-07-17,2020-06-01 19:06:00,"admiral",1,2,1,0,"part_closed",30.300272,59.906613,"local","dry","clouds"
"3253","pedestrian_hit",2019-07-17,2020-06-01 19:50:00,"center",1,2,0,1,"part_closed",30.35913,59.945044,"local","dry","clear"
"3254","collision",2019-07-17,2020-06-01 20:45:00,"krasnosel",2,3,0,1,"open",30.188863,59.859304,"local","dry","clouds"
"3255","passenger_fall",2019-07-17,2020-06-01 21:10:00,"kalin",1,2,0,1,"part_closed",30.365374,59.999834,"local","wet","clear"
"3256","collision",2019-07-17,2020-06-01 21:25:00,"mosk",2,3,0,1,"open",30.319691,59.879866,"local","dry","clouds"
"3257","pedestrian_hit",2019-07-17,2020-06-01 21:42:00,"mosk",1,2,0,1,"part_closed",30.337887,59.838918,"local","dry","clouds"
"3258","collision",2019-07-17,2020-06-01 22:30:00,"primorsk",2,2,0,1,"part_closed",30.273267,60.00619,"local","dry","clouds"
"3259","bicycle_hit",2019-07-17,2020-06-01 22:43:00,"center",2,2,0,1,"part_closed",30.3314,59.9325,"local","unknown","clear"
"3260","collision",2019-07-17,2020-06-01 23:30:00,"kirov",2,2,0,1,"open",30.265703,59.834983,"local","dry","clear"
"3261","pedestrian_hit",2019-07-18,2020-06-01 07:24:00,"primorsk",2,3,0,1,"open",30.303512,59.986667,"local","dry","clouds"
"3262","collision",2019-07-18,2020-06-01 08:25:00,"vyborg",2,2,0,2,"part_closed",30.35928,59.993943,"local","unknown","unknown"
"3263","hit_run",2019-07-18,2020-06-01 09:45:00,"mosk",2,2,0,2,"part_closed",30.34426,59.843198,"local","dry","clouds"
"3264","pedestrian_hit",2019-07-18,2020-06-01 10:00:00,"mosk",1,2,0,1,"part_closed",30.321386,59.908631,"local","dry","clouds"
"3265","collision",2019-07-18,2020-06-01 10:00:00,"mosk",2,2,0,2,"part_closed",30.298405,59.875543,"local","dry","clouds"
"3266","bicycle_hit",2019-07-18,2020-06-01 13:03:00,"center",2,2,0,1,"part_closed",30.331342,59.927157,"local","wet","unknown"
"3267","pedestrian_hit",2019-07-18,2020-06-01 13:10:00,"primorsk",1,2,0,1,"open",30.262291,60.00494,"local","wet","rain"
"3268","hit_run",2019-07-18,2020-06-01 13:40:00,"kalin",2,2,0,1,"part_closed",30.389074,60.015006,"local","wet","unknown"
"3269","pedestrian_hit",2019-07-18,2020-06-01 14:00:00,"vyborg",1,2,0,1,"open",30.328209,60.052926,"local","dry","clear"
"3270","pedestrian_hit",2019-07-18,2020-06-01 14:00:00,"kalin",1,2,0,1,"open",30.383795,59.999292,"local","dry","clear"
"3271","collision",2019-07-18,2020-06-01 14:00:00,"kalin",2,2,0,1,"part_closed",30.38372,60.025305,"local","unknown","rain"
"3272","collision",2019-07-18,2020-06-01 14:05:00,"kirov",2,2,0,1,"part_closed",30.267076,59.851923,"local","wet","rain"
"3273","collision",2019-07-18,2020-06-01 15:50:00,"kirov",2,3,0,1,"part_closed",30.279307,59.895557,"local","wet","clouds"
"3274","collision",2019-07-18,2020-06-01 16:05:00,"vyborg",4,5,0,1,"part_closed",30.294693,60.068481,"local","wet","unknown"
"3275","collision",2019-07-18,2020-06-01 16:40:00,"center",2,2,0,1,"part_closed",30.398312,59.942696,"local","unknown","rain"
"3276","obstacle_hit",2019-07-18,2020-06-01 16:57:00,"kirov",1,1,0,1,"part_closed",30.273385,59.883188,"private","wet","rain"
"3277","collision",2019-07-18,2020-06-01 17:00:00,"kalin",2,2,0,1,"part_closed",30.409212,60.011038,"local","unknown","unknown"
"3278","pedestrian_hit",2019-07-18,2020-06-01 18:10:00,"vyborg",1,2,0,1,"open",30.307138,60.058501,"local","dry","clear"
"3279","obstacle_hit",2019-07-18,2020-06-01 18:17:00,"petrodvorts",1,1,0,1,"open",29.66712,59.925598,"federal","wet","rain"
"3280","off_road",2019-07-18,2020-06-01 18:20:00,"kurort",1,1,0,1,"open",29.606566,60.197158,"regional","wet","rain"
"3281","pedestrian_hit",2019-07-18,2020-06-01 19:20:00,"vasil",2,2,0,1,"open",30.216866,59.962959,"private","wet","rain"
"3282","collision",2019-07-18,2020-06-01 20:10:00,"kirov",2,2,0,1,"part_closed",30.204624,59.82724,"local","wet","rain"
"3283","collision",2019-07-18,2020-06-01 20:15:00,"mosk",3,4,0,1,"part_closed",30.318747,59.818892,"not_specified","wet","clouds"
"3284","pedestrian_hit",2019-07-18,2020-06-01 21:22:00,"frunz",1,2,0,1,"open",30.404513,59.873017,"local","wet","rain"
"3285","pedestrian_hit",2019-07-18,2020-06-01 22:13:00,"center",1,2,0,1,"part_closed",30.347736,59.930184,"local","unknown","rain"
"3286","collision",2019-07-18,2020-06-01 22:30:00,"mosk",2,2,0,2,"open",30.342307,59.894362,"local","wet","clouds"
"3287","collision",2019-07-19,2020-06-01 03:00:00,"nevski",2,2,0,1,"open",30.444961,59.875586,"local","wet","rain"
"3288","collision",2019-07-19,2020-06-01 06:30:00,"krasnosel",2,3,0,1,"open",30.15613,59.799209,"local","wet","clouds"
